"","logFC","logCPM","F","PValue","ensembl_gene_id","hgnc_symbol","entrezid","gene","FDR","sig","signed_F","lab"
"12228",1.35235490751071,4.91074298277059,1.29827386111234,0.257652175592727,"ENSG00000226742","HSBP1L1","440498","ENSG00000226742_HSBP1L1",1,FALSE,1.29827386111234,""
"12229",-4.33841693669095,3.11688598910347,20.9870461393066,2.4953015547706e-05,"ENSG00000226887","ERVMER34-1","100288413","ENSG00000226887_ERVMER34-1",0.00306170553961788,TRUE,-20.9870461393066,""
"12230",-1.17108995014769,2.59061642401618,0.0959355575421628,0.758763767669153,"ENSG00000226928","RPS14P4",NA,"ENSG00000226928_RPS14P4",0.830264961203554,FALSE,-0.0959355575421628,""
"12231",1.2559675101663,2.97700635878625,1.05806270684366,0.306715041951751,"ENSG00000226937","CEP164P1",NA,"ENSG00000226937_CEP164P1",0.646391781600756,FALSE,1.05806270684366,""
"12232",-1.23728900186443,2.44693347221093,7.65039603262079,0.0324030807229759,"ENSG00000226964","RHEBP2",NA,"ENSG00000226964_RHEBP2",0.171235550117572,FALSE,-7.65039603262079,""
"12233",0.642106948911599,4.85290081002129,0.297268653256163,0.586993091502906,"ENSG00000227051","C14orf132","56967","ENSG00000227051_C14orf132",0.94156982169335,FALSE,0.297268653256163,""
"12234",2.64601199225287,3.48802382040192,4.97742160801567,0.0319798445482148,"ENSG00000227123","RPL12P44",NA,"ENSG00000227123_RPL12P44",0.231554336667452,FALSE,4.97742160801567,""
"12235",-1.90575039844682,4.98876635256186,1.93418620858216,0.167843666616486,"ENSG00000227124","ZNF717","100131827","ENSG00000227124_ZNF717",0.937165229555667,FALSE,-1.93418620858216,""
"12236",-0.978777654735685,2.76044371283876,1.30092750200876,0.257169933503014,"ENSG00000227232","WASH7P",NA,"ENSG00000227232_WASH7P",0.543001522286724,FALSE,-1.30092750200876,""
"12237",0.879056816333384,2.87202640560884,1.17702387557942,0.280956032809772,"ENSG00000227268","KLLN","100144748","ENSG00000227268_KLLN",0.542553494472578,FALSE,1.17702387557942,""
"12238",-2.18079319088136,2.4944193990454,11.7056017709004,0.000978448850628871,"ENSG00000227345","PARG","8505","ENSG00000227345_PARG",0.0214415183212244,TRUE,-11.7056017709004,""
"12239",4.03191670563337,4.59003416171521,3.79538439941293,0.0567888763621882,"ENSG00000227379","PPIAP2",NA,"ENSG00000227379_PPIAP2",0.341436209766084,FALSE,3.79538439941293,""
"12240",0.480767244899133,4.65396178420679,-4.01150810150729e-07,1,"ENSG00000227440","ATP5G1P4",NA,"ENSG00000227440_ATP5G1P4",1,FALSE,-4.01150810150729e-07,""
"12241",0.381008022130345,3.35264053232141,0.143190072777435,0.706050615860863,"ENSG00000227454","MTND4P30",NA,"ENSG00000227454_MTND4P30",1,FALSE,0.143190072777435,""
"12242",-0.950628120473928,3.85465930163956,0.818868337522438,0.368007136063675,"ENSG00000227471","AKR1B15","441282","ENSG00000227471_AKR1B15",0.954913282686623,FALSE,-0.818868337522438,""
"12243",1.52492805381109,4.58020904575172,2.84950470175143,0.0949792812039593,"ENSG00000227500","SCAMP4","113178","ENSG00000227500_SCAMP4",0.489366887972915,FALSE,2.84950470175143,""
"12244",-0.169637706851367,3.3189195548707,0.0282710498778072,0.866862918098373,"ENSG00000227558","PGM5P2",NA,"ENSG00000227558_PGM5P2",1,FALSE,-0.0282710498778072,""
"12245",-2.32406131168689,3.77870669476604,8.00993792189176,0.872558622052161,"ENSG00000227666","CYCSP24",NA,"ENSG00000227666_CYCSP24",1,FALSE,-8.00993792189176,""
"12246",2.25956286888483,2.76687938088658,5.07525552394155,0.0275434266283574,"ENSG00000227671","MIR3916",NA,"ENSG00000227671_MIR3916",0.139380249894846,FALSE,5.07525552394155,""
"12247",1.69637558906851,3.31006275964327,2.8591774279497,0.0944289993598919,"ENSG00000227781","GLUD1P2",NA,"ENSG00000227781_GLUD1P2",0.427903784938695,FALSE,2.8591774279497,""
"12248",0.233272595166626,4.19683368025613,0.0119555607729863,0.91318312467171,"ENSG00000227835","CARM1P1",NA,"ENSG00000227835_CARM1P1",1,FALSE,0.0119555607729863,""
"12249",1.1889372229201,3.13671291931736,1.27807069405399,0.261361046675892,"ENSG00000228032","C14orf144",NA,"ENSG00000228032_C14orf144",0.55235905011023,FALSE,1.27807069405399,""
"12250",0.339791575901863,2.78976826484631,0.201514270566327,0.654616075299076,"ENSG00000228146","CASP16","197350","ENSG00000228146_CASP16",0.823221681018037,FALSE,0.201514270566327,""
"12251",0.238168862315497,2.34516780672656,5.52004440505169e-08,0.999815107091199,"ENSG00000228169","PPIAP19",NA,"ENSG00000228169_PPIAP19",0.907073322190254,FALSE,5.52004440505169e-08,""
"12252",0.236367463438292,6.00457887016104,0.0580711444363732,0.810137231373543,"ENSG00000228300","C19orf24","55009","ENSG00000228300_C19orf24",1,FALSE,0.0580711444363732,""
"12253",-1.09024078500592,2.72707659803608,4.21461485421602,0.0495191020318757,"ENSG00000228409","CCT6P1",NA,"ENSG00000228409_CCT6P1",0.208557250469061,FALSE,-4.21461485421602,""
"12254",0.137134428593662,9.6476243635455,0.173698649397419,0.677870594693879,"ENSG00000228474","OST4","100128731","ENSG00000228474_OST4",1,FALSE,0.173698649397419,""
"12255",-0.122627216800241,4.80951329042243,0.0302364085661254,0.862358349037959,"ENSG00000228589","SPCS2P4",NA,"ENSG00000228589_SPCS2P4",1,FALSE,-0.0302364085661254,""
"12256",3.45610800928829,4.21230267796709,6.21017122658423,0.0152979286428375,"ENSG00000228594","C1orf233","643988","ENSG00000228594_C1orf233",0.144281960009842,FALSE,6.21017122658423,""
"12257",4.17366622574453,4.80793394225188,3.88851799471149,0.0561049078099573,"ENSG00000228599","RPL7P52",NA,"ENSG00000228599_RPL7P52",0.309861027242884,FALSE,3.88851799471149,""
"12258",-4.54525160433487,5.97274132851417,7.75196109323543,0.00664189545962791,"ENSG00000228638","FCF1P2",NA,"ENSG00000228638_FCF1P2",0.553782555000635,FALSE,-7.75196109323543,""
"12259",1.81014698543928,5.78373054806164,2.87276783187148,0.0936617918270415,"ENSG00000228696","ARL17B","51326","ENSG00000228696_ARL17B",1,FALSE,2.87276783187148,""
"12260",0.453033487500483,3.71850942161417,0.23869502096114,0.626377892402449,"ENSG00000228716","DHFR","1719","ENSG00000228716_DHFR",0.986978101747816,FALSE,0.23869502096114,""
"12261",1.18070346494081,2.86572856679966,2.33760316445315,0.129906894417153,"ENSG00000228782","MRPL45P2",NA,"ENSG00000228782_MRPL45P2",0.378756460273891,FALSE,2.33760316445315,""
"12262",-0.0532934152747712,3.57324261952175,9.61165208743235e-08,0.999755294857949,"ENSG00000228816","AK3P5",NA,"ENSG00000228816_AK3P5",1,FALSE,-9.61165208743235e-08,""
"12263",-0.237264601635156,2.65427224577675,0.0217643905604912,0.883056521437536,"ENSG00000228903","RASA4CP",NA,"ENSG00000228903_RASA4CP",0.928404472335228,FALSE,-0.0217643905604912,""
"12264",3.8562054296955,3.7921811621873,11.9988541684637,0.00082787322932217,"ENSG00000228960","OR2A9P",NA,"ENSG00000228960_OR2A9P",0.0333770896629329,TRUE,11.9988541684637,""
"12265",2.19973503619571,5.36893609612998,1.11349773931633,0.298529676921909,"ENSG00000228976","SUMO2P8",NA,"ENSG00000228976_SUMO2P8",1,FALSE,1.11349773931633,""
"12266",1.18944863741999,3.45374257133698,1.51261576866986,0.222051555874665,"ENSG00000229088","MTND1P10",NA,"ENSG00000229088_MTND1P10",0.630177067247833,FALSE,1.51261576866986,""
"12267",2.03526816648582,2.77116488044982,6.4630411156509,0.014600105617486,"ENSG00000229089","ANKRD20A8P","729171","ENSG00000229089_ANKRD20A8P",0.105761820529355,FALSE,6.4630411156509,""
"12268",2.10979503990126,3.88862607812501,2.25956663985403,0.139194676462357,"ENSG00000229097","CALM2P2",NA,"ENSG00000229097_CALM2P2",0.50337503818978,FALSE,2.25956663985403,""
"12269",-0.164001067921544,11.6226340535389,0.841178084253717,0.361592269766041,"ENSG00000229117","RPL41","6171","ENSG00000229117_RPL41",1,FALSE,-0.841178084253717,""
"12270",0.0688706495030522,2.88199876862334,0.00820267439826604,0.928043292963399,"ENSG00000229349","ACTG1P9",NA,"ENSG00000229349_ACTG1P9",0.938432263256394,FALSE,0.00820267439826604,""
"12271",-0.428998931722283,2.83685288059354,0.330240864749838,0.892411134383449,"ENSG00000229474","PATL2","197135","ENSG00000229474_PATL2",0.925233969978964,FALSE,-0.330240864749838,""
"12272",-1.11036518666847,3.2995511887763,0.282446897695723,0.596454497848249,"ENSG00000229644","NAMPTL",NA,"ENSG00000229644_NAMPTL",0.961478211998056,FALSE,-0.282446897695723,""
"12273",-1.5049744184038,2.99897314840753,0.297675567169124,0.58720762151163,"ENSG00000229715","EEF1DP3",NA,"ENSG00000229715_EEF1DP3",0.802089948167872,FALSE,-0.297675567169124,""
"12274",-0.180578326513466,4.12615471503828,0.029256310795891,0.864585239702457,"ENSG00000229809","ZNF688","146542","ENSG00000229809_ZNF688",1,FALSE,-0.029256310795891,""
"12275",-0.883550745444567,2.95852859781334,0.994840229119667,0.321324767648493,"ENSG00000229816","DDX50P1",NA,"ENSG00000229816_DDX50P1",0.578181359348469,FALSE,-0.994840229119667,""
"12276",0.3526019792786,6.32990914933743,0.192292200588499,0.662101231053781,"ENSG00000229833","PET100","100131801","ENSG00000229833_PET100",1,FALSE,0.192292200588499,""
"12277",-0.393132170716467,2.35582272370266,2.38691050766419,0.541867490584287,"ENSG00000229859","PGA3","643834","ENSG00000229859_PGA3",0.783025071989678,FALSE,-2.38691050766419,""
"12278",2.69323154094361,3.35402984222705,1.55232666308388,0.224762251155564,"ENSG00000229917","RPL7P46",NA,"ENSG00000229917_RPL7P46",0.630953548297139,FALSE,1.55232666308388,""
"12279",-1.5534641911468,2.4695226948615,6.15541576359306,0.0172822029061798,"ENSG00000229927","RHEBP1",NA,"ENSG00000229927_RHEBP1",0.117222590406605,FALSE,-6.15541576359306,""
"12280",-7.69843351890222,4.28777388886457,34.7074004064021,2.04615489135104e-07,"ENSG00000229972","IQCF3","401067","ENSG00000229972_IQCF3",0.00035825895456214,TRUE,-34.7074004064021,""
"12281",-1.03046668744916,2.54069558098454,1.29951496523335,0.270205218025763,"ENSG00000229994","RPL5P4",NA,"ENSG00000229994_RPL5P4",0.506749509284138,FALSE,-1.29951496523335,""
"12282",-1.10475327215137,3.29710046523615,1.70096979589231,0.195596706217619,"ENSG00000230006","ANKRD36BP2","645784","ENSG00000230006_ANKRD36BP2",0.613239000623965,FALSE,-1.70096979589231,""
"12283",0.250823775234735,6.10386565026146,0.0776793686257353,0.781127785073989,"ENSG00000230055","CISD3",NA,"ENSG00000230055_CISD3",1,FALSE,0.0776793686257353,""
"12284",-2.27068484484663,2.64158843367537,20.9460037029669,0.000110568280000674,"ENSG00000230067","HSPD1P6",NA,"ENSG00000230067_HSPD1P6",0.00723863038843872,TRUE,-20.9460037029669,""
"12285",-1.995970976424,3.5568681858981,3.61853552206273,0.0604433155565583,"ENSG00000230185","C9orf147",NA,"ENSG00000230185_C9orf147",0.322033818445515,FALSE,-3.61853552206273,""
"12286",1.50754490208202,3.85988387909293,0.889530397209015,0.348212974901885,"ENSG00000230267","HERC2P4",NA,"ENSG00000230267_HERC2P4",0.867542807417936,FALSE,0.889530397209015,""
"12287",0.105926545421596,3.23801010759637,0.000110942073965664,0.99163414894881,"ENSG00000230373","GOLGA6L5P",NA,"ENSG00000230373_GOLGA6L5P",1,FALSE,0.000110942073965664,""
"12288",-1.77365720901287,3.22196698279234,4.43933170720894,0.0379951143549332,"ENSG00000230409","TCEA1P2",NA,"ENSG00000230409_TCEA1P2",0.208120141642956,FALSE,-4.43933170720894,""
"12289",0.487925704791407,3.22918645275021,0.198405629672085,0.657115831735164,"ENSG00000230465","VENTXP4",NA,"ENSG00000230465_VENTXP4",0.842128689995139,FALSE,0.198405629672085,""
"12290",0.55739448598538,3.2738444536297,0.415481897820217,0.520893922916452,"ENSG00000230510","PPP5D1","100506012","ENSG00000230510_PPP5D1",0.729210426413999,FALSE,0.415481897820217,""
"12291",0.254756581538379,3.03243928407367,0.262124646865234,0.61005539941085,"ENSG00000230567","FAM203B",NA,"ENSG00000230567_FAM203B",0.878743352909263,FALSE,0.262124646865234,""
"12292",0.709605812211263,2.57830063010472,1.23785758583914,0.426594235141537,"ENSG00000230666","CEACAM22P","388550","ENSG00000230666_CEACAM22P",0.688628255603453,FALSE,1.23785758583914,""
"12293",-0.088987329879726,3.2653510738527,0.00646387112873318,0.936104972707729,"ENSG00000230873","STMND1","401236","ENSG00000230873_STMND1",0.914714383750742,FALSE,-0.00646387112873318,""
"12294",0.370253451686521,8.49897117179773,0.697818995169917,0.405802782089561,"ENSG00000230903","RPL9P8",NA,"ENSG00000230903_RPL9P8",1,FALSE,0.697818995169917,""
"12295",-1.08255686019023,3.55798997228664,0.957388611482225,0.330755009396975,"ENSG00000230982","DSTNP1",NA,"ENSG00000230982_DSTNP1",0.762224640354259,FALSE,-0.957388611482225,""
"12296",-0.112199452822109,2.62863997128934,8.85469340675224e-08,1,"ENSG00000230986","DDX3YP2",NA,"ENSG00000230986_DDX3YP2",0.955911851539117,FALSE,-8.85469340675224e-08,""
"12297",0.5881478544367,6.29242945602689,1.07862680872236,0.3018790809694,"ENSG00000230989","HSBP1","3281","ENSG00000230989_HSBP1",1,FALSE,1.07862680872236,""
"12298",1.63562507765911,2.57701545921324,5.22641212142367,0.0280502277337006,"ENSG00000231035","RPL7L1P9",NA,"ENSG00000231035_RPL7L1P9",0.15053216238545,FALSE,5.22641212142367,""
"12299",0.429246581222868,3.46679243873298,0.226981188743398,0.634964147265331,"ENSG00000231205","ZNF826P",NA,"ENSG00000231205_ZNF826P",0.955911851539117,FALSE,0.226981188743398,""
"12300",0.705659898869824,3.28618484809239,0.757142270984466,0.592531200617629,"ENSG00000231256","C17orf105","284067","ENSG00000231256_C17orf105",0.957316076936019,FALSE,0.757142270984466,""
"12301",10.5422720779675,7.23892423138987,19.6535036799042,4.27132212742029e-05,"ENSG00000231333","RPL34P6",NA,"ENSG00000231333_RPL34P6",0.0287298727955095,TRUE,19.6535036799042,""
"12302",0.461193714606989,3.52205668861544,0.0794703031416425,0.778685149063311,"ENSG00000231550","PTCHD3P2",NA,"ENSG00000231550_PTCHD3P2",1,FALSE,0.0794703031416425,""
"12303",0.436205552344946,2.86860145586254,2.92228195452574,0.199728159430712,"ENSG00000231584","FAHD2CP","729234","ENSG00000231584_FAHD2CP",0.452339071537559,FALSE,2.92228195452574,""
"12304",0.357137771012938,3.80091187742504,0.0425167628443347,0.83711900773763,"ENSG00000231738","TSPAN19","144448","ENSG00000231738_TSPAN19",1,FALSE,0.0425167628443347,""
"12305",-1.58230079449944,3.6394643112456,2.99519318633668,0.0870527755290347,"ENSG00000231924","PSG1","5669","ENSG00000231924_PSG1",0.408350001654219,FALSE,-2.99519318633668,""
"12306",-2.88305045435961,3.40834645576782,8.41608441671794,0.00470795522665354,"ENSG00000231991","ANXA2P2",NA,"ENSG00000231991_ANXA2P2",0.071886364774352,TRUE,-8.41608441671794,""
"12307",-2.06298186394428,2.96673476780326,3.29248828389105,0.0753553027005647,"ENSG00000232024","LSM12P1",NA,"ENSG00000232024_LSM12P1",0.277775040832758,FALSE,-3.29248828389105,""
"12308",-0.925849342710714,2.81390237387108,1.14485297765759,0.287802861215865,"ENSG00000232091","PNLIPP1",NA,"ENSG00000232091_PNLIPP1",0.569639616459193,FALSE,-1.14485297765759,""
"12309",-0.218533829848337,8.33061278061173,0.283203152020142,0.59596409411499,"ENSG00000232112","TMA7","51372","ENSG00000232112_TMA7",1,FALSE,-0.283203152020142,""
"12310",-0.129120633558067,5.80945035405152,0.0218244817596213,0.882896375631119,"ENSG00000232119","MCTS1","28985","ENSG00000232119_MCTS1",1,FALSE,-0.0218244817596213,""
"12311",-0.384419328550158,2.62103765209249,0.604330434152439,0.866022932802998,"ENSG00000232136","DUXAP7",NA,"ENSG00000232136_DUXAP7",0.924000286391857,FALSE,-0.604330434152439,""
"12312",-1.07569918490461,4.82352590649422,1.81123623222196,0.184800935706225,"ENSG00000232163","RPLP1P13",NA,"ENSG00000232163_RPLP1P13",0.678974725192689,FALSE,-1.81123623222196,""
"12313",-0.693076465818684,2.37798003081409,0.687694985829024,0.415811810807459,"ENSG00000232187","FTH1P7",NA,"ENSG00000232187_FTH1P7",0.661915805041258,FALSE,-0.687694985829024,""
"12314",0.232643189462248,6.38470803035894,0.306338040535665,0.581353842267697,"ENSG00000232196","MTRNR2L4","100463285","ENSG00000232196_MTRNR2L4",1,FALSE,0.306338040535665,""
"12315",0.451773617889421,2.29735224495403,0.724422876746715,0.403819813212862,"ENSG00000232282","MTND1P32",NA,"ENSG00000232282_MTND1P32",0.676936393318853,FALSE,0.724422876746715,""
"12316",1.66251893310506,3.06778570273151,2.15033849882476,0.154949529361561,"ENSG00000232439","RPL18AP7",NA,"ENSG00000232439_RPL18AP7",0.397053609207148,FALSE,2.15033849882476,""
"12317",-3.31616023389288,3.2408060639531,8.66038282117257,0.00435525939111685,"ENSG00000232472","EEF1B2P3",NA,"ENSG00000232472_EEF1B2P3",0.048645423021668,TRUE,-8.66038282117257,""
"12318",2.04655898162924,2.87601628635104,5.25439303852842,0.0243017161325427,"ENSG00000232561","GTF2IP1",NA,"ENSG00000232561_GTF2IP1",0.143621012801643,FALSE,5.25439303852842,""
"12319",1.24769538790004,2.38508741902046,8.99966430986743,0.00732845963015221,"ENSG00000232815","LINC00537",NA,"ENSG00000232815_LINC00537",0.0686608719392566,TRUE,8.99966430986743,""
"12320",1.20037433242736,2.80787551345867,4.81281753289975,0.033326642426689,"ENSG00000232818","RPS2P32","256355","ENSG00000232818_RPS2P32",0.155280032780423,FALSE,4.81281753289975,""
